_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,id_rel,sentena_sem_relao,sentena_sem_relao:confidence,txt_rel,html,id_ent1,id_ent2,id_rel_gold,id_sent,id_txt,sentena_sem_relao_gold,txt_rel_gold ,agree
1293280603,False,finalized,3,7/10/2017 23:49:18,-1 8 8,False,0.6792,"Sentença sem relação , ,","<span data-id='0'>O</span> <span data-id='1'>coordenador</span> <span data-id='2'>de</span> <span data-id='3'>o</span> <span data-id='4'class='entity'>Programa_Pantanal</span> <span data-id='5'>de</span> <span data-id='6'>o</span> <span data-id='7'class='org'>Ministério_do_Meio_Ambiente</span> <span data-id='8'class='word'>,</span> <span data-id='9'class='per'>Paulo_Guilherme_Cabral</span> <span data-id='10'>,</span> <span data-id='11'>recebeu</span> <span data-id='12'>o</span> <span data-id='13'>estudo</span> <span data-id='14'>de</span> <span data-id='15'>a</span> <span data-id='16'class='entity'>Embrapa</span> <span data-id='17'>sobre</span> <span data-id='18'>o</span> <span data-id='19'class='entity'>Taquari</span> <span data-id='20-24'class='entity'>em o início de julho</span> <span data-id='25'>.</span> ",7,9,,S5,CIENCIA_2005_6515,, ,66
1293280606,False,finalized,3,7/10/2017 23:36:21,"11,13,14 -1 -1",True,0.6742,recebeu estudo de Sentença sem relação Sentença sem relação,"<span data-id='0'>O</span> <span data-id='1'>coordenador</span> <span data-id='2'>de</span> <span data-id='3'>o</span> <span data-id='4'class='entity'>Programa_Pantanal</span> <span data-id='5'>de</span> <span data-id='6'>o</span> <span data-id='7'class='entity'>Ministério_do_Meio_Ambiente</span> <span data-id='8'>,</span> <span data-id='9'class='per'>Paulo_Guilherme_Cabral</span> <span data-id='10'class='word'>,</span> <span data-id='11'class='word'>recebeu</span> <span data-id='12'class='word'>o</span> <span data-id='13'class='word'>estudo</span> <span data-id='14'class='word'>de</span> <span data-id='15'class='word'>a</span> <span data-id='16'class='org'>Embrapa</span> <span data-id='17'>sobre</span> <span data-id='18'>o</span> <span data-id='19'class='entity'>Taquari</span> <span data-id='20-24'class='entity'>em o início de julho</span> <span data-id='25'>.</span> ",16,9,,S5,CIENCIA_2005_6515,, ,66
1293280607,False,finalized,3,7/10/2017 23:33:42,-1 -1 17,True,0.6742,Sentença sem relação Sentença sem relação sobre,"<span data-id='0'>O</span> <span data-id='1'>coordenador</span> <span data-id='2'>de</span> <span data-id='3'>o</span> <span data-id='4'class='entity'>Programa_Pantanal</span> <span data-id='5'>de</span> <span data-id='6'>o</span> <span data-id='7'class='entity'>Ministério_do_Meio_Ambiente</span> <span data-id='8'>,</span> <span data-id='9'class='entity'>Paulo_Guilherme_Cabral</span> <span data-id='10'>,</span> <span data-id='11'>recebeu</span> <span data-id='12'>o</span> <span data-id='13'>estudo</span> <span data-id='14'>de</span> <span data-id='15'>a</span> <span data-id='16'class='org'>Embrapa</span> <span data-id='17'class='word'>sobre</span> <span data-id='18'class='word'>o</span> <span data-id='19'class='plc'>Taquari</span> <span data-id='20-24'class='entity'>em o início de julho</span> <span data-id='25'>.</span> ",16,19,,S5,CIENCIA_2005_6515,, ,66
1293280609,False,finalized,3,7/11/2017 12:13:09,3 -1 3,False,0.6856,( Sentença sem relação (,<span data-id='0'>O</span> <span data-id='1-2'class='per'>ministro Roberto_Rodrigues</span> <span data-id='3'class='word'>(</span> <span data-id='4'class='org'>Agricultura</span> <span data-id='5'>)</span> <span data-id='6'>anunciou</span> <span data-id='7'>ontem</span> <span data-id='8'>o</span> <span data-id='9'>nascimento</span> <span data-id='10'>de</span> <span data-id='11'>a</span> <span data-id='12'>bezerra</span> <span data-id='13'class='entity'>Vitoriosa</span> <span data-id='14'>.</span> ,4,1-2,,S0,CIENCIA_2004_6480,, ,66
1293280611,False,finalized,3,7/11/2017 17:10:32,-1 25 -1,True,0.6529,Sentença sem relação ( Sentença sem relação,"<span data-id='0'>Agora</span> <span data-id='1'>é</span> <span data-id='2'>uma</span> <span data-id='3'>questão</span> <span data-id='4'>de</span> <span data-id='5'>aplicar</span> <span data-id='6'>e</span> <span data-id='7'>de</span> <span data-id='8'>divulgar</span> <span data-id='9'>melhor</span> <span data-id='10'>esse</span> <span data-id='11'>conhecimento</span> <span data-id='12'>.</span> <span data-id='13'>""</span> <span data-id='14'class='entity'>Vitoriosa</span> <span data-id='15'>é</span> <span data-id='16'>o</span> <span data-id='17'>resultado</span> <span data-id='18'>de</span> <span data-id='19'>um</span> <span data-id='20'>experimento</span> <span data-id='21'>realizado</span> <span data-id='22'>por</span> <span data-id='23'>a</span> <span data-id='24'class='org'>Embrapa</span> <span data-id='25'class='word'>(</span> <span data-id='26'class='org'>Empresa_Brasileira_de_Pesquisa_Agropecuária</span> <span data-id='27'>)</span> <span data-id='28'>.</span> ",24,26,,S8,CIENCIA_2004_6480,, ,66
1293344109,True,golden,20,,32 32 -1 32 32 -1 32 32 32 32 32 -1 32 32 32 32 32 32 32 -1,False,0.8149,( ( Sentença sem relação ( ( Sentença sem relação ( ( ( ( ( Sentença sem relação ( ( ( ( ( ( ( Sentença sem relação,"<span data-id='0'>A</span> <span data-id='1'>idéia</span> <span data-id='2'>foi</span> <span data-id='3'>lançada</span> <span data-id='4'>por</span> <span data-id='5'>o</span> <span data-id='6-7'class='entity'>ministro Roberto_Amaral</span> <span data-id='8'>(</span> <span data-id='9-11'class='entity'>Ciência e Tecnologia</span> <span data-id='12'>)</span> <span data-id='13'>e</span> <span data-id='14'>detalhada</span> <span data-id='15'class='entity'>ontem</span> <span data-id='16'>durante</span> <span data-id='17'>a</span> <span data-id='18'>abertura</span> <span data-id='19'>de</span> <span data-id='20'>o</span> <span data-id='21-22'class='entity'>1º Congresso_Internacional_de_Biodiesel</span> <span data-id='23'>,</span> <span data-id='24'>realizado</span> <span data-id='25'>em</span> <span data-id='26'class='entity'>Ribeirão_Preto</span> <span data-id='27'>e</span> <span data-id='28'>promovido</span> <span data-id='29'>por</span> <span data-id='30'>a</span> <span data-id='31'class='org'>USP</span> <span data-id='32'class='word'>(</span> <span data-id='33'class='org'>Universidade_de_São_Paulo</span> <span data-id='34'>)</span> <span data-id='35'>de</span> <span data-id='36'>a</span> <span data-id='37'>cidade</span> <span data-id='38'>.</span> ",31,33,32,S1,CIENCIA_2003_24219,False,( ,66
1293362163,False,golden,17,7/6/2017 06:09:02,"-1 -1 29 28,29 -1 28,29 -1 28,29 -1 -1 28,29 -1 28,29 -1 28,29 28,29 28,29",False,0.5063,Sentença sem relação Sentença sem relação por promovido por Sentença sem relação promovido por Sentença sem relação promovido por Sentença sem relação Sentença sem relação promovido por Sentença sem relação promovido por Sentença sem relação promovido por promovido por promovido por,"<span data-id='0'>A</span> <span data-id='1'>idéia</span> <span data-id='2'>foi</span> <span data-id='3'>lançada</span> <span data-id='4'>por</span> <span data-id='5'>o</span> <span data-id='6-7'class='entity'>ministro Roberto_Amaral</span> <span data-id='8'>(</span> <span data-id='9-11'class='entity'>Ciência e Tecnologia</span> <span data-id='12'>)</span> <span data-id='13'>e</span> <span data-id='14'>detalhada</span> <span data-id='15'class='entity'>ontem</span> <span data-id='16'>durante</span> <span data-id='17'>a</span> <span data-id='18'>abertura</span> <span data-id='19'>de</span> <span data-id='20'>o</span> <span data-id='21-22'class='entity'>1º Congresso_Internacional_de_Biodiesel</span> <span data-id='23'>,</span> <span data-id='24'>realizado</span> <span data-id='25'>em</span> <span data-id='26'class='plc'>Ribeirão_Preto</span> <span data-id='27'class='word'>e</span> <span data-id='28'class='word'>promovido</span> <span data-id='29'class='word'>por</span> <span data-id='30'class='word'>a</span> <span data-id='31'class='org'>USP</span> <span data-id='32'>(</span> <span data-id='33'class='entity'>Universidade_de_São_Paulo</span> <span data-id='34'>)</span> <span data-id='35'>de</span> <span data-id='36'>a</span> <span data-id='37'>cidade</span> <span data-id='38'>.</span> ",31,26,-1,S1,CIENCIA_2003_24219,True,Sentença sem relação ,66
1293366225,True,golden,20,,19 -1 -1 -1 -1 19 -1 -1 19 -1 18 19 -1 19 -1 18 -1 -1 -1 -1,True,0.6737,"e Sentença sem relação Sentença sem relação Sentença sem relação Sentença sem relação e Sentença sem relação Sentença sem relação e Sentença sem relação , e Sentença sem relação e Sentença sem relação , Sentença sem relação Sentença sem relação Sentença sem relação Sentença sem relação","<span data-id='0'>A</span> <span data-id='1'>identificação</span> <span data-id='2'>e</span> <span data-id='3'>descrição</span> <span data-id='4'>está</span> <span data-id='5'>sendo</span> <span data-id='6'>feita</span> <span data-id='7'>com</span> <span data-id='8'>a</span> <span data-id='9'>ajuda</span> <span data-id='10'>de</span> <span data-id='11'class='entity'>Marina_Capelari</span> <span data-id='12'>,</span> <span data-id='13'>de</span> <span data-id='14'>o</span> <span data-id='15-17'class='org'>Instituto_de_Botânica de São_Paulo</span> <span data-id='18'class='word'>,</span> <span data-id='19'class='word'>e</span> <span data-id='20'class='per'>Dennis_Desjardin</span> <span data-id='21'>,</span> <span data-id='22'>de</span> <span data-id='23'>a</span> <span data-id='24'class='entity'>Universidade_Estadual_de_San_Francisco</span> <span data-id='25'>(</span> <span data-id='26'class='entity'>Estados_Unidos</span> <span data-id='27'>)</span> <span data-id='28'>.</span> ",15-17,20,-1,S16,CIENCIA_2005_28755,True,Sentença sem relação ,66
1293368517,False,golden,16,7/6/2017 09:20:54,25 25 -1 -1 -1 25 -1 25 -1 -1 25 25 25 25 25 25,False,0.6795,( ( Sentença sem relação Sentença sem relação Sentença sem relação ( Sentença sem relação ( Sentença sem relação Sentença sem relação ( ( ( ( ( (,"<span data-id='0'>A</span> <span data-id='1'>identificação</span> <span data-id='2'>e</span> <span data-id='3'>descrição</span> <span data-id='4'>está</span> <span data-id='5'>sendo</span> <span data-id='6'>feita</span> <span data-id='7'>com</span> <span data-id='8'>a</span> <span data-id='9'>ajuda</span> <span data-id='10'>de</span> <span data-id='11'class='entity'>Marina_Capelari</span> <span data-id='12'>,</span> <span data-id='13'>de</span> <span data-id='14'>o</span> <span data-id='15-17'class='entity'>Instituto_de_Botânica de São_Paulo</span> <span data-id='18'>,</span> <span data-id='19'>e</span> <span data-id='20'class='entity'>Dennis_Desjardin</span> <span data-id='21'>,</span> <span data-id='22'>de</span> <span data-id='23'>a</span> <span data-id='24'class='org'>Universidade_Estadual_de_San_Francisco</span> <span data-id='25'class='word'>(</span> <span data-id='26'class='plc'>Estados_Unidos</span> <span data-id='27'>)</span> <span data-id='28'>.</span> ",24,26,25,S16,CIENCIA_2005_28755,False,( ,66
1293369764,False,golden,19,7/6/2017 05:59:46,"-1 23 -1 22,23 -1 22,23 22,23 23 -1 22,23 23 -1 22,23 22,21,20 23,24 -1 22,23 -1 -1",False,0.5329,Sentença sem relação por Sentença sem relação noticiados por Sentença sem relação noticiados por noticiados por por Sentença sem relação noticiados por por Sentença sem relação noticiados por noticiados sido haviam por a Sentença sem relação noticiados por Sentença sem relação Sentença sem relação,"<span data-id='0'>Os</span> <span data-id='1'>resultados</span> <span data-id='2'>de</span> <span data-id='3'>o</span> <span data-id='4'>trabalho</span> <span data-id='5'>,</span> <span data-id='6'>que</span> <span data-id='7'>tem</span> <span data-id='8'>como</span> <span data-id='9'>autores</span> <span data-id='10'>pesquisadores</span> <span data-id='11'>franceses</span> <span data-id='12'>e</span> <span data-id='13'>argentinos</span> <span data-id='14'>e</span> <span data-id='15'>o</span> <span data-id='16'>astrofísico</span> <span data-id='17'>brasileiro</span> <span data-id='18'class='per'>Irapuan_Rodrigues</span> <span data-id='19'class='word'>,</span> <span data-id='20'class='word'>haviam</span> <span data-id='21'class='word'>sido</span> <span data-id='22'class='word'>noticiados</span> <span data-id='23'class='word'>por</span> <span data-id='24'class='word'>a</span> <span data-id='25'class='org'>Folha</span> <span data-id='26-27'class='entity'>em março</span> <span data-id='28'>,</span> <span data-id='29'>antes</span> <span data-id='30'>de</span> <span data-id='31'>o</span> <span data-id='32'>estudo</span> <span data-id='33'>ser</span> <span data-id='34'>selecionado</span> <span data-id='35'>para</span> <span data-id='36'>publicação</span> <span data-id='37'>.</span> ",25,18,-1,S2,CIENCIA_2003_6472,True,Sentença sem relação ,66
1299720946,True,golden,11,,-1 9 -1 -1 -1 9 -1 -1 -1 -1 -1,True,0.8223,Sentença sem relação ( Sentença sem relação Sentença sem relação Sentença sem relação ( Sentença sem relação Sentença sem relação Sentença sem relação Sentença sem relação Sentença sem relação,"<span data-id='0'>Ainda</span> <span data-id='1'class='entity'>ontem</span> <span data-id='2'>,</span> <span data-id='3'>o</span> <span data-id='4'>prefeito</span> <span data-id='5'>de</span> <span data-id='6'class='plc'>Ribeirão</span> <span data-id='7'class='word'>,</span> <span data-id='8'class='entity'>Gilberto_Maggioni</span> <span data-id='9'class='word'>(</span> <span data-id='10'class='org'>PMN</span> <span data-id='11'>)</span> <span data-id='12'>,</span> <span data-id='13'>assinou</span> <span data-id='14'>uma</span> <span data-id='15'>carta</span> <span data-id='16'>de</span> <span data-id='17'>intenção</span> <span data-id='18'>com</span> <span data-id='19'>a</span> <span data-id='20'class='entity'>USP</span> <span data-id='21'>para</span> <span data-id='22'>colocar</span> <span data-id='23'>parte</span> <span data-id='24'>de</span> <span data-id='25'>a</span> <span data-id='26'>frota</span> <span data-id='27'>de</span> <span data-id='28'>a</span> <span data-id='29'>administração</span> <span data-id='30'>municipal</span> <span data-id='31'>movida</span> <span data-id='32'>a</span> <span data-id='33'>biodiesel</span> <span data-id='34'>,</span> <span data-id='35'>já</span> <span data-id='36-37'class='entity'>a_partir_de junho</span> <span data-id='38'>.</span> ",10,6,-1,S17,CIENCIA_2003_24219,True,Sentença sem relação ,66
