id_txt	id_sent	html	id_ent1	id_ent2
CIENCIA_2005_28774	S35	<span data-id='0'>O</span> <span data-id='1'>trabalho</span> <span data-id='2'>de</span> <span data-id='3'class='entity'>Someya</span> <span data-id='4'>e</span> <span data-id='5'>seus</span> <span data-id='6'>colegas</span> <span data-id='7'>está</span> <span data-id='8'>publicado</span> <span data-id='9'>em</span> <span data-id='10'>a</span> <span data-id='11'>última</span> <span data-id='12'>edição</span> <span data-id='13'>de</span> <span data-id='14'>a</span> <span data-id='15'>revista</span> <span data-id='16'>de</span> <span data-id='17'>a</span> <span data-id='18'class='org'>Academia_de_Ciências</span> <span data-id='19'class='word'>de</span> <span data-id='20'class='word'>os</span> <span data-id='21'class='plc'>EUA</span> <span data-id='22'>,</span> <span data-id='23'>a</span> <span data-id='24-26'class='entity'>" PNAS "</span> <span data-id='27'>(</span> <span data-id='28'>www.pnas</span> <span data-id='29'>.org</span> <span data-id='30'>)</span> <span data-id='31'>.</span> 	18	21
CIENCIA_2005_28774	S35	<span data-id='0'>O</span> <span data-id='1'>trabalho</span> <span data-id='2'>de</span> <span data-id='3'class='entity'>Someya</span> <span data-id='4'>e</span> <span data-id='5'>seus</span> <span data-id='6'>colegas</span> <span data-id='7'>está</span> <span data-id='8'>publicado</span> <span data-id='9'>em</span> <span data-id='10'>a</span> <span data-id='11'>última</span> <span data-id='12'>edição</span> <span data-id='13'>de</span> <span data-id='14'>a</span> <span data-id='15'>revista</span> <span data-id='16'>de</span> <span data-id='17'>a</span> <span data-id='18'class='org'>Academia_de_Ciências</span> <span data-id='19'class='word'>de</span> <span data-id='20'class='word'>os</span> <span data-id='21'class='entity'>EUA</span> <span data-id='22'class='word'>,</span> <span data-id='23'class='word'>a</span> <span data-id='24-26'class='org'>" PNAS "</span> <span data-id='27'>(</span> <span data-id='28'>www.pnas</span> <span data-id='29'>.org</span> <span data-id='30'>)</span> <span data-id='31'>.</span> 	18	24-26
CIENCIA_2005_28774	S35	<span data-id='0'>O</span> <span data-id='1'>trabalho</span> <span data-id='2'>de</span> <span data-id='3'class='per'>Someya</span> <span data-id='4'class='word'>e</span> <span data-id='5'class='word'>seus</span> <span data-id='6'class='word'>colegas</span> <span data-id='7'class='word'>está</span> <span data-id='8'class='word'>publicado</span> <span data-id='9'class='word'>em</span> <span data-id='10'class='word'>a</span> <span data-id='11'class='word'>última</span> <span data-id='12'class='word'>edição</span> <span data-id='13'class='word'>de</span> <span data-id='14'class='word'>a</span> <span data-id='15'class='word'>revista</span> <span data-id='16'class='word'>de</span> <span data-id='17'class='word'>a</span> <span data-id='18'class='entity'>Academia_de_Ciências</span> <span data-id='19'class='word'>de</span> <span data-id='20'class='word'>os</span> <span data-id='21'class='entity'>EUA</span> <span data-id='22'class='word'>,</span> <span data-id='23'class='word'>a</span> <span data-id='24-26'class='org'>" PNAS "</span> <span data-id='27'>(</span> <span data-id='28'>www.pnas</span> <span data-id='29'>.org</span> <span data-id='30'>)</span> <span data-id='31'>.</span> 	24-26	3
CIENCIA_2005_28774	S35	<span data-id='0'>O</span> <span data-id='1'>trabalho</span> <span data-id='2'>de</span> <span data-id='3'class='entity'>Someya</span> <span data-id='4'>e</span> <span data-id='5'>seus</span> <span data-id='6'>colegas</span> <span data-id='7'>está</span> <span data-id='8'>publicado</span> <span data-id='9'>em</span> <span data-id='10'>a</span> <span data-id='11'>última</span> <span data-id='12'>edição</span> <span data-id='13'>de</span> <span data-id='14'>a</span> <span data-id='15'>revista</span> <span data-id='16'>de</span> <span data-id='17'>a</span> <span data-id='18'class='entity'>Academia_de_Ciências</span> <span data-id='19'>de</span> <span data-id='20'>os</span> <span data-id='21'class='plc'>EUA</span> <span data-id='22'class='word'>,</span> <span data-id='23'class='word'>a</span> <span data-id='24-26'class='org'>" PNAS "</span> <span data-id='27'>(</span> <span data-id='28'>www.pnas</span> <span data-id='29'>.org</span> <span data-id='30'>)</span> <span data-id='31'>.</span> 	24-26	21
CIENCIA_2001_6406	S0	<span data-id='0'>Pesquisadores</span> <span data-id='1'>de</span> <span data-id='2'>a</span> <span data-id='3'class='org'>Uenf</span> <span data-id='4'class='word'>(</span> <span data-id='5'class='org'>Universidade_Estadual_do_Norte_Fluminense</span> <span data-id='6'>)</span> <span data-id='7'>também</span> <span data-id='8'>estão</span> <span data-id='9'>usando</span> <span data-id='10'>o</span> <span data-id='11'>gene</span> <span data-id='12'>de</span> <span data-id='13'>a</span> <span data-id='14'class='entity'>HBsAg</span> <span data-id='15'>para</span> <span data-id='16'>conseguir</span> <span data-id='17'>uma</span> <span data-id='18'>alface</span> <span data-id='19'>que</span> <span data-id='20'>funcione</span> <span data-id='21'>como</span> <span data-id='22'>vacina</span> <span data-id='23'>comestível</span> <span data-id='24'>contra</span> <span data-id='25'>a</span> <span data-id='26'class='entity'>hepatite</span> <span data-id='27'>B.</span> <span data-id='28'>"</span> <span data-id='29'>Já</span> <span data-id='30'>temos</span> <span data-id='31'>brotos</span> <span data-id='32'>de</span> <span data-id='33'>alface</span> <span data-id='34'>comprovadamente</span> <span data-id='35'>transgênicos</span> <span data-id='36'>"</span> <span data-id='37'>,</span> <span data-id='38'>disse</span> <span data-id='39'class='entity'>Jackson_Marcondes_de_Souza</span> <span data-id='40'>.</span> 	3	5
CIENCIA_2001_6406	S0	<span data-id='0'>Pesquisadores</span> <span data-id='1'>de</span> <span data-id='2'>a</span> <span data-id='3'class='org'>Uenf</span> <span data-id='4'class='word'>(</span> <span data-id='5'class='entity'>Universidade_Estadual_do_Norte_Fluminense</span> <span data-id='6'class='word'>)</span> <span data-id='7'class='word'>também</span> <span data-id='8'class='word'>estão</span> <span data-id='9'class='word'>usando</span> <span data-id='10'class='word'>o</span> <span data-id='11'class='word'>gene</span> <span data-id='12'class='word'>de</span> <span data-id='13'class='word'>a</span> <span data-id='14'class='entity'>HBsAg</span> <span data-id='15'class='word'>para</span> <span data-id='16'class='word'>conseguir</span> <span data-id='17'class='word'>uma</span> <span data-id='18'class='word'>alface</span> <span data-id='19'class='word'>que</span> <span data-id='20'class='word'>funcione</span> <span data-id='21'class='word'>como</span> <span data-id='22'class='word'>vacina</span> <span data-id='23'class='word'>comestível</span> <span data-id='24'class='word'>contra</span> <span data-id='25'class='word'>a</span> <span data-id='26'class='entity'>hepatite</span> <span data-id='27'class='word'>B.</span> <span data-id='28'class='word'>"</span> <span data-id='29'class='word'>Já</span> <span data-id='30'class='word'>temos</span> <span data-id='31'class='word'>brotos</span> <span data-id='32'class='word'>de</span> <span data-id='33'class='word'>alface</span> <span data-id='34'class='word'>comprovadamente</span> <span data-id='35'class='word'>transgênicos</span> <span data-id='36'class='word'>"</span> <span data-id='37'class='word'>,</span> <span data-id='38'class='word'>disse</span> <span data-id='39'class='per'>Jackson_Marcondes_de_Souza</span> <span data-id='40'>.</span> 	3	39
CIENCIA_2001_6406	S0	<span data-id='0'>Pesquisadores</span> <span data-id='1'>de</span> <span data-id='2'>a</span> <span data-id='3'class='entity'>Uenf</span> <span data-id='4'>(</span> <span data-id='5'class='org'>Universidade_Estadual_do_Norte_Fluminense</span> <span data-id='6'class='word'>)</span> <span data-id='7'class='word'>também</span> <span data-id='8'class='word'>estão</span> <span data-id='9'class='word'>usando</span> <span data-id='10'class='word'>o</span> <span data-id='11'class='word'>gene</span> <span data-id='12'class='word'>de</span> <span data-id='13'class='word'>a</span> <span data-id='14'class='entity'>HBsAg</span> <span data-id='15'class='word'>para</span> <span data-id='16'class='word'>conseguir</span> <span data-id='17'class='word'>uma</span> <span data-id='18'class='word'>alface</span> <span data-id='19'class='word'>que</span> <span data-id='20'class='word'>funcione</span> <span data-id='21'class='word'>como</span> <span data-id='22'class='word'>vacina</span> <span data-id='23'class='word'>comestível</span> <span data-id='24'class='word'>contra</span> <span data-id='25'class='word'>a</span> <span data-id='26'class='entity'>hepatite</span> <span data-id='27'class='word'>B.</span> <span data-id='28'class='word'>"</span> <span data-id='29'class='word'>Já</span> <span data-id='30'class='word'>temos</span> <span data-id='31'class='word'>brotos</span> <span data-id='32'class='word'>de</span> <span data-id='33'class='word'>alface</span> <span data-id='34'class='word'>comprovadamente</span> <span data-id='35'class='word'>transgênicos</span> <span data-id='36'class='word'>"</span> <span data-id='37'class='word'>,</span> <span data-id='38'class='word'>disse</span> <span data-id='39'class='per'>Jackson_Marcondes_de_Souza</span> <span data-id='40'>.</span> 	5	39
CIENCIA_2001_6406	S4	<span data-id='0'>É</span> <span data-id='1'>o</span> <span data-id='2'>caso</span> <span data-id='3'>de</span> <span data-id='4'class='per'>Schuyler_Korban</span> <span data-id='5'class='word'>,</span> <span data-id='6'class='word'>de</span> <span data-id='7'class='word'>a</span> <span data-id='8'class='org'>Universidade_de_Illinois</span> <span data-id='9'>(</span> <span data-id='10'class='entity'>EUA</span> <span data-id='11'>)</span> <span data-id='12'>.</span> 	8	4
CIENCIA_2001_6406	S4	<span data-id='0'>É</span> <span data-id='1'>o</span> <span data-id='2'>caso</span> <span data-id='3'>de</span> <span data-id='4'class='entity'>Schuyler_Korban</span> <span data-id='5'>,</span> <span data-id='6'>de</span> <span data-id='7'>a</span> <span data-id='8'class='org'>Universidade_de_Illinois</span> <span data-id='9'class='word'>(</span> <span data-id='10'class='plc'>EUA</span> <span data-id='11'>)</span> <span data-id='12'>.</span> 	8	10
CIENCIA_2000_17101	S14	<span data-id='0'>Seus</span> <span data-id='1'>termos</span> <span data-id='2'>são</span> <span data-id='3'>endossados</span> <span data-id='4'>por</span> <span data-id='5'>a</span> <span data-id='6'class='org'>OMS</span> <span data-id='7'class='word'>(</span> <span data-id='8'class='org'>Organização_Mundial_da_Saúde</span> <span data-id='9'>)</span> <span data-id='10'>.</span> 	6	8
CIENCIA_2005_6518	S3	<span data-id='0-3'class='entity'>Seis de as nove</span> <span data-id='4'>aranhas</span> <span data-id='5'>descobertas</span> <span data-id='6'>por</span> <span data-id='7'>o</span> <span data-id='8'>grupo</span> <span data-id='9'>de</span> <span data-id='10'>o</span> <span data-id='11'class='org'>Butantan</span> <span data-id='12'class='word'>e</span> <span data-id='13'class='word'>de</span> <span data-id='14'class='word'>o</span> <span data-id='15'class='org'>Goeldi</span> <span data-id='16'>são</span> <span data-id='17'>de</span> <span data-id='18'>esse</span> <span data-id='19'>grupo</span> <span data-id='20'>de</span> <span data-id='21'>"</span> <span data-id='22'>folgadas</span> <span data-id='23'>"</span> <span data-id='24'>.</span> 	11	15
CIENCIA_2005_6518	S14	<span data-id='0'>Os</span> <span data-id='1'>estudos</span> <span data-id='2'>são</span> <span data-id='3'>bancados</span> <span data-id='4'>por</span> <span data-id='5'>a</span> <span data-id='6'class='org'>Fapesp</span> <span data-id='7'class='word'>(</span> <span data-id='8'class='word'>Fundação_de_Amparo_à_Pesquisa</span> <span data-id='9'class='word'>de</span> <span data-id='10'class='word'>o</span> <span data-id='11'class='word'>Estado</span> <span data-id='12'class='word'>de</span> <span data-id='13'class='word'>São_Paulo</span> <span data-id='14'class='word'>)</span> <span data-id='15'class='word'>e</span> <span data-id='16'class='word'>por</span> <span data-id='17'class='word'>o</span> <span data-id='18'class='org'>CNPq</span> <span data-id='19'>(</span> <span data-id='20'class='entity'>Conselho_Nacional_de_Desenvolvimento_Científico_e_Tecnológico</span> <span data-id='21'>)</span> <span data-id='22'>.</span> 	6	18
CIENCIA_2005_6518	S14	<span data-id='0'>Os</span> <span data-id='1'>estudos</span> <span data-id='2'>são</span> <span data-id='3'>bancados</span> <span data-id='4'>por</span> <span data-id='5'>a</span> <span data-id='6'class='org'>Fapesp</span> <span data-id='7'class='word'>(</span> <span data-id='8'class='word'>Fundação_de_Amparo_à_Pesquisa</span> <span data-id='9'class='word'>de</span> <span data-id='10'class='word'>o</span> <span data-id='11'class='word'>Estado</span> <span data-id='12'class='word'>de</span> <span data-id='13'class='word'>São_Paulo</span> <span data-id='14'class='word'>)</span> <span data-id='15'class='word'>e</span> <span data-id='16'class='word'>por</span> <span data-id='17'class='word'>o</span> <span data-id='18'class='entity'>CNPq</span> <span data-id='19'class='word'>(</span> <span data-id='20'class='org'>Conselho_Nacional_de_Desenvolvimento_Científico_e_Tecnológico</span> <span data-id='21'>)</span> <span data-id='22'>.</span> 	6	20
CIENCIA_2005_6518	S14	<span data-id='0'>Os</span> <span data-id='1'>estudos</span> <span data-id='2'>são</span> <span data-id='3'>bancados</span> <span data-id='4'>por</span> <span data-id='5'>a</span> <span data-id='6'class='entity'>Fapesp</span> <span data-id='7'>(</span> <span data-id='8'>Fundação_de_Amparo_à_Pesquisa</span> <span data-id='9'>de</span> <span data-id='10'>o</span> <span data-id='11'>Estado</span> <span data-id='12'>de</span> <span data-id='13'>São_Paulo</span> <span data-id='14'>)</span> <span data-id='15'>e</span> <span data-id='16'>por</span> <span data-id='17'>o</span> <span data-id='18'class='org'>CNPq</span> <span data-id='19'class='word'>(</span> <span data-id='20'class='org'>Conselho_Nacional_de_Desenvolvimento_Científico_e_Tecnológico</span> <span data-id='21'>)</span> <span data-id='22'>.</span> 	18	20
CIENCIA_2000_6391	S0	<span data-id='0'class='entity'>Sete</span> <span data-id='1'>ativistas</span> <span data-id='2'>de</span> <span data-id='3'>o</span> <span data-id='4'class='org'>Greenpeace</span> <span data-id='5'class='word'>foram</span> <span data-id='6'class='word'>presos</span> <span data-id='7'class='entity'>ontem</span> <span data-id='8'class='word'>em</span> <span data-id='9'class='word'>os</span> <span data-id='10'class='plc'>EUA</span> <span data-id='11'>a</span> <span data-id='12'>o</span> <span data-id='13'>tentar</span> <span data-id='14'>impedir</span> <span data-id='15'>o</span> <span data-id='16'>descarregamento</span> <span data-id='17'>de</span> <span data-id='18'>madeira</span> <span data-id='19'>brasileira</span> <span data-id='20'>em</span> <span data-id='21'>a</span> <span data-id='22'>cidade</span> <span data-id='23'>de</span> <span data-id='24'class='entity'>Savannah</span> <span data-id='25'>,</span> <span data-id='26'>em</span> <span data-id='27'>a</span> <span data-id='28'>costa</span> <span data-id='29'>de</span> <span data-id='30'>o</span> <span data-id='31-34'class='entity'>Estado de a Geórgia</span> <span data-id='35'>.</span> 	4	10
CIENCIA_2000_6391	S0	<span data-id='0'class='entity'>Sete</span> <span data-id='1'>ativistas</span> <span data-id='2'>de</span> <span data-id='3'>o</span> <span data-id='4'class='org'>Greenpeace</span> <span data-id='5'class='word'>foram</span> <span data-id='6'class='word'>presos</span> <span data-id='7'class='entity'>ontem</span> <span data-id='8'class='word'>em</span> <span data-id='9'class='word'>os</span> <span data-id='10'class='entity'>EUA</span> <span data-id='11'class='word'>a</span> <span data-id='12'class='word'>o</span> <span data-id='13'class='word'>tentar</span> <span data-id='14'class='word'>impedir</span> <span data-id='15'class='word'>o</span> <span data-id='16'class='word'>descarregamento</span> <span data-id='17'class='word'>de</span> <span data-id='18'class='word'>madeira</span> <span data-id='19'class='word'>brasileira</span> <span data-id='20'class='word'>em</span> <span data-id='21'class='word'>a</span> <span data-id='22'class='word'>cidade</span> <span data-id='23'class='word'>de</span> <span data-id='24'class='plc'>Savannah</span> <span data-id='25'>,</span> <span data-id='26'>em</span> <span data-id='27'>a</span> <span data-id='28'>costa</span> <span data-id='29'>de</span> <span data-id='30'>o</span> <span data-id='31-34'class='entity'>Estado de a Geórgia</span> <span data-id='35'>.</span> 	4	24
CIENCIA_2000_6391	S0	<span data-id='0'class='entity'>Sete</span> <span data-id='1'>ativistas</span> <span data-id='2'>de</span> <span data-id='3'>o</span> <span data-id='4'class='org'>Greenpeace</span> <span data-id='5'class='word'>foram</span> <span data-id='6'class='word'>presos</span> <span data-id='7'class='entity'>ontem</span> <span data-id='8'class='word'>em</span> <span data-id='9'class='word'>os</span> <span data-id='10'class='entity'>EUA</span> <span data-id='11'class='word'>a</span> <span data-id='12'class='word'>o</span> <span data-id='13'class='word'>tentar</span> <span data-id='14'class='word'>impedir</span> <span data-id='15'class='word'>o</span> <span data-id='16'class='word'>descarregamento</span> <span data-id='17'class='word'>de</span> <span data-id='18'class='word'>madeira</span> <span data-id='19'class='word'>brasileira</span> <span data-id='20'class='word'>em</span> <span data-id='21'class='word'>a</span> <span data-id='22'class='word'>cidade</span> <span data-id='23'class='word'>de</span> <span data-id='24'class='entity'>Savannah</span> <span data-id='25'class='word'>,</span> <span data-id='26'class='word'>em</span> <span data-id='27'class='word'>a</span> <span data-id='28'class='word'>costa</span> <span data-id='29'class='word'>de</span> <span data-id='30'class='word'>o</span> <span data-id='31-34'class='plc'>Estado de a Geórgia</span> <span data-id='35'>.</span> 	4	31-34
CIENCIA_2000_6391	S2	<span data-id='0'>O</span> <span data-id='1'>navio</span> <span data-id='2'>trazia</span> <span data-id='3'>compensados</span> <span data-id='4'>de</span> <span data-id='5'>madeira</span> <span data-id='6'>exportados</span> <span data-id='7'>por</span> <span data-id='8'>a</span> <span data-id='9'class='org'>Selvaplac</span> <span data-id='10'class='word'>,</span> <span data-id='11'class='word'>subsidiária</span> <span data-id='12'class='word'>brasileira</span> <span data-id='13'class='word'>de</span> <span data-id='14'class='word'>um</span> <span data-id='15'class='word'>grupo</span> <span data-id='16'class='word'>de</span> <span data-id='17'class='word'>a</span> <span data-id='18'class='plc'>Malásia</span> <span data-id='19'>.</span> 	9	18
CIENCIA_2000_6391	S4	<span data-id='0'>"</span> <span data-id='1'>Não</span> <span data-id='2'>temos</span> <span data-id='3'>certeza</span> <span data-id='4'>de</span> <span data-id='5'>que</span> <span data-id='6'>aquela</span> <span data-id='7'>carga</span> <span data-id='8'>era</span> <span data-id='9'>ilegal</span> <span data-id='10'>,</span> <span data-id='11'>mas</span> <span data-id='12'>sabemos</span> <span data-id='13'>que</span> <span data-id='14-15'class='entity'>80 %</span> <span data-id='16'>de</span> <span data-id='17'>a</span> <span data-id='18'>atividade</span> <span data-id='19'>madeireira</span> <span data-id='20'>em</span> <span data-id='21'>o</span> <span data-id='22'class='plc'>Brasil</span> <span data-id='23'class='word'>é</span> <span data-id='24'class='word'>irregular</span> <span data-id='25'class='word'>e</span> <span data-id='26'class='word'>que</span> <span data-id='27'class='word'>a</span> <span data-id='28'class='org'>Selvaplac</span> <span data-id='29'>tem</span> <span data-id='30'>uma</span> <span data-id='31'>tradição</span> <span data-id='32'>de</span> <span data-id='33'>envolvimento</span> <span data-id='34'>com</span> <span data-id='35'>madeira</span> <span data-id='36'>ilegalmente</span> <span data-id='37'>extraída</span> <span data-id='38'>"</span> <span data-id='39'>,</span> <span data-id='40'>disse</span> <span data-id='41'>a</span> <span data-id='42'>a</span> <span data-id='43'>Folha_Rebeca_Lerer</span> <span data-id='44'>,</span> <span data-id='45'>ativista</span> <span data-id='46'>brasileira</span> <span data-id='47'>de</span> <span data-id='48'>o</span> <span data-id='49'class='entity'>Greenpeace</span> <span data-id='50'>.</span> 	28	22
CIENCIA_2000_6391	S4	<span data-id='0'>"</span> <span data-id='1'>Não</span> <span data-id='2'>temos</span> <span data-id='3'>certeza</span> <span data-id='4'>de</span> <span data-id='5'>que</span> <span data-id='6'>aquela</span> <span data-id='7'>carga</span> <span data-id='8'>era</span> <span data-id='9'>ilegal</span> <span data-id='10'>,</span> <span data-id='11'>mas</span> <span data-id='12'>sabemos</span> <span data-id='13'>que</span> <span data-id='14-15'class='entity'>80 %</span> <span data-id='16'>de</span> <span data-id='17'>a</span> <span data-id='18'>atividade</span> <span data-id='19'>madeireira</span> <span data-id='20'>em</span> <span data-id='21'>o</span> <span data-id='22'class='entity'>Brasil</span> <span data-id='23'>é</span> <span data-id='24'>irregular</span> <span data-id='25'>e</span> <span data-id='26'>que</span> <span data-id='27'>a</span> <span data-id='28'class='org'>Selvaplac</span> <span data-id='29'class='word'>tem</span> <span data-id='30'class='word'>uma</span> <span data-id='31'class='word'>tradição</span> <span data-id='32'class='word'>de</span> <span data-id='33'class='word'>envolvimento</span> <span data-id='34'class='word'>com</span> <span data-id='35'class='word'>madeira</span> <span data-id='36'class='word'>ilegalmente</span> <span data-id='37'class='word'>extraída</span> <span data-id='38'class='word'>"</span> <span data-id='39'class='word'>,</span> <span data-id='40'class='word'>disse</span> <span data-id='41'class='word'>a</span> <span data-id='42'class='word'>a</span> <span data-id='43'class='word'>Folha_Rebeca_Lerer</span> <span data-id='44'class='word'>,</span> <span data-id='45'class='word'>ativista</span> <span data-id='46'class='word'>brasileira</span> <span data-id='47'class='word'>de</span> <span data-id='48'class='word'>o</span> <span data-id='49'class='org'>Greenpeace</span> <span data-id='50'>.</span> 	28	49
CIENCIA_2000_6391	S4	<span data-id='0'>"</span> <span data-id='1'>Não</span> <span data-id='2'>temos</span> <span data-id='3'>certeza</span> <span data-id='4'>de</span> <span data-id='5'>que</span> <span data-id='6'>aquela</span> <span data-id='7'>carga</span> <span data-id='8'>era</span> <span data-id='9'>ilegal</span> <span data-id='10'>,</span> <span data-id='11'>mas</span> <span data-id='12'>sabemos</span> <span data-id='13'>que</span> <span data-id='14-15'class='entity'>80 %</span> <span data-id='16'>de</span> <span data-id='17'>a</span> <span data-id='18'>atividade</span> <span data-id='19'>madeireira</span> <span data-id='20'>em</span> <span data-id='21'>o</span> <span data-id='22'class='plc'>Brasil</span> <span data-id='23'class='word'>é</span> <span data-id='24'class='word'>irregular</span> <span data-id='25'class='word'>e</span> <span data-id='26'class='word'>que</span> <span data-id='27'class='word'>a</span> <span data-id='28'class='entity'>Selvaplac</span> <span data-id='29'class='word'>tem</span> <span data-id='30'class='word'>uma</span> <span data-id='31'class='word'>tradição</span> <span data-id='32'class='word'>de</span> <span data-id='33'class='word'>envolvimento</span> <span data-id='34'class='word'>com</span> <span data-id='35'class='word'>madeira</span> <span data-id='36'class='word'>ilegalmente</span> <span data-id='37'class='word'>extraída</span> <span data-id='38'class='word'>"</span> <span data-id='39'class='word'>,</span> <span data-id='40'class='word'>disse</span> <span data-id='41'class='word'>a</span> <span data-id='42'class='word'>a</span> <span data-id='43'class='word'>Folha_Rebeca_Lerer</span> <span data-id='44'class='word'>,</span> <span data-id='45'class='word'>ativista</span> <span data-id='46'class='word'>brasileira</span> <span data-id='47'class='word'>de</span> <span data-id='48'class='word'>o</span> <span data-id='49'class='org'>Greenpeace</span> <span data-id='50'>.</span> 	49	22
CIENCIA_2000_6391	S6	<span data-id='0'>Para</span> <span data-id='1'>a</span> <span data-id='2'class='org'>ONG</span> <span data-id='3'class='word'>,</span> <span data-id='4'class='word'>há</span> <span data-id='5'class='word'>evidências</span> <span data-id='6'class='word'>de</span> <span data-id='7'class='word'>que</span> <span data-id='8'class='word'>as</span> <span data-id='9'class='word'>companhias</span> <span data-id='10'class='word'>que</span> <span data-id='11'class='word'>mais</span> <span data-id='12'class='word'>exportam</span> <span data-id='13'class='word'>madeira</span> <span data-id='14'class='word'>para</span> <span data-id='15'class='word'>os</span> <span data-id='16'class='per'>EUA</span> <span data-id='17'>estejam</span> <span data-id='18'>envolvidas</span> <span data-id='19'>com</span> <span data-id='20'>o</span> <span data-id='21'>comércio</span> <span data-id='22'>ilegal</span> <span data-id='23'>de</span> <span data-id='24'>o</span> <span data-id='25'>produto</span> <span data-id='26'>.</span> 	2	16
CIENCIA_2000_6391	S7	<span data-id='0'>A</span> <span data-id='1'class='org'>União</span> <span data-id='2'class='word'>estima</span> <span data-id='3'class='word'>que</span> <span data-id='4-5'class='entity'>80 %</span> <span data-id='6'class='word'>de</span> <span data-id='7'class='word'>a</span> <span data-id='8'class='word'>madeira</span> <span data-id='9'class='word'>extraída</span> <span data-id='10'class='word'>em</span> <span data-id='11'class='word'>a</span> <span data-id='12'class='plc'>Amazônia</span> <span data-id='13'>brasileira</span> <span data-id='14'>seja</span> <span data-id='15'>ilegal</span> <span data-id='16'>.</span> 	1	12
CIENCIA_2004_6494	S1	<span data-id='0'>A</span> <span data-id='1'>estimativa</span> <span data-id='2'>foi</span> <span data-id='3'>apresentada</span> <span data-id='4'>por</span> <span data-id='5'class='per'>John_Schellnhuber</span> <span data-id='6'class='word'>,</span> <span data-id='7'class='word'>de</span> <span data-id='8'class='word'>o</span> <span data-id='9'class='org'>Centro_Tyndall</span> <span data-id='10'>em</span> <span data-id='11'class='entity'>Norwich</span> <span data-id='12'>,</span> <span data-id='13'>em</span> <span data-id='14'>uma</span> <span data-id='15'>conferência</span> <span data-id='16'>sobre</span> <span data-id='17'>os</span> <span data-id='18'>efeitos</span> <span data-id='19'>de</span> <span data-id='20'>a</span> <span data-id='21'>mudança</span> <span data-id='22'>climática</span> <span data-id='23'>durante</span> <span data-id='24'>a</span> <span data-id='25'>reunião</span> <span data-id='26'>de</span> <span data-id='27'>a</span> <span data-id='28'class='entity'>AAAS</span> <span data-id='29'>.</span> 	9	5
CIENCIA_2004_6494	S1	<span data-id='0'>A</span> <span data-id='1'>estimativa</span> <span data-id='2'>foi</span> <span data-id='3'>apresentada</span> <span data-id='4'>por</span> <span data-id='5'class='entity'>John_Schellnhuber</span> <span data-id='6'>,</span> <span data-id='7'>de</span> <span data-id='8'>o</span> <span data-id='9'class='org'>Centro_Tyndall</span> <span data-id='10'class='word'>em</span> <span data-id='11'class='plc'>Norwich</span> <span data-id='12'>,</span> <span data-id='13'>em</span> <span data-id='14'>uma</span> <span data-id='15'>conferência</span> <span data-id='16'>sobre</span> <span data-id='17'>os</span> <span data-id='18'>efeitos</span> <span data-id='19'>de</span> <span data-id='20'>a</span> <span data-id='21'>mudança</span> <span data-id='22'>climática</span> <span data-id='23'>durante</span> <span data-id='24'>a</span> <span data-id='25'>reunião</span> <span data-id='26'>de</span> <span data-id='27'>a</span> <span data-id='28'class='entity'>AAAS</span> <span data-id='29'>.</span> 	9	11
CIENCIA_2004_6494	S1	<span data-id='0'>A</span> <span data-id='1'>estimativa</span> <span data-id='2'>foi</span> <span data-id='3'>apresentada</span> <span data-id='4'>por</span> <span data-id='5'class='entity'>John_Schellnhuber</span> <span data-id='6'>,</span> <span data-id='7'>de</span> <span data-id='8'>o</span> <span data-id='9'class='org'>Centro_Tyndall</span> <span data-id='10'class='word'>em</span> <span data-id='11'class='entity'>Norwich</span> <span data-id='12'class='word'>,</span> <span data-id='13'class='word'>em</span> <span data-id='14'class='word'>uma</span> <span data-id='15'class='word'>conferência</span> <span data-id='16'class='word'>sobre</span> <span data-id='17'class='word'>os</span> <span data-id='18'class='word'>efeitos</span> <span data-id='19'class='word'>de</span> <span data-id='20'class='word'>a</span> <span data-id='21'class='word'>mudança</span> <span data-id='22'class='word'>climática</span> <span data-id='23'class='word'>durante</span> <span data-id='24'class='word'>a</span> <span data-id='25'class='word'>reunião</span> <span data-id='26'class='word'>de</span> <span data-id='27'class='word'>a</span> <span data-id='28'class='org'>AAAS</span> <span data-id='29'>.</span> 	9	28
CIENCIA_2004_6494	S1	<span data-id='0'>A</span> <span data-id='1'>estimativa</span> <span data-id='2'>foi</span> <span data-id='3'>apresentada</span> <span data-id='4'>por</span> <span data-id='5'class='per'>John_Schellnhuber</span> <span data-id='6'class='word'>,</span> <span data-id='7'class='word'>de</span> <span data-id='8'class='word'>o</span> <span data-id='9'class='entity'>Centro_Tyndall</span> <span data-id='10'class='word'>em</span> <span data-id='11'class='entity'>Norwich</span> <span data-id='12'class='word'>,</span> <span data-id='13'class='word'>em</span> <span data-id='14'class='word'>uma</span> <span data-id='15'class='word'>conferência</span> <span data-id='16'class='word'>sobre</span> <span data-id='17'class='word'>os</span> <span data-id='18'class='word'>efeitos</span> <span data-id='19'class='word'>de</span> <span data-id='20'class='word'>a</span> <span data-id='21'class='word'>mudança</span> <span data-id='22'class='word'>climática</span> <span data-id='23'class='word'>durante</span> <span data-id='24'class='word'>a</span> <span data-id='25'class='word'>reunião</span> <span data-id='26'class='word'>de</span> <span data-id='27'class='word'>a</span> <span data-id='28'class='org'>AAAS</span> <span data-id='29'>.</span> 	28	5
